Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,108.800003,110.059998,101.540001,101.860001,101.860001,544300
2016-01-05,102.0,102.75,97.029999,98.93,98.93,350400
2016-01-06,95.690002,96.269997,91.779999,94.029999,94.029999,420600
2016-01-07,90.970001,94.139999,89.160004,93.029999,93.029999,665100
2016-01-08,93.139999,94.400002,86.199997,86.440002,86.440002,499900
2016-01-11,87.160004,87.637001,76.879997,80.150002,80.150002,718400
2016-01-12,82.849998,92.160004,79.470001,86.510002,86.510002,955800
2016-01-13,87.32,88.846001,75.550003,76.82,76.82,901800
2016-01-14,78.16999799999999,82.389999,70.489998,82.300003,82.300003,666300
2016-01-15,78.129997,80.83000200000001,76.290001,79.629997,79.629997,697300
2016-01-19,81.160004,82.619003,69.260002,71.519997,71.519997,666800
2016-01-20,70.050003,78.57,65.75,77.959999,77.959999,770900
2016-01-21,78.959999,82.940002,73.529999,74.709999,74.709999,566700
2016-01-22,76.860001,77.900002,73.370003,75.389999,75.389999,477300
2016-01-25,75.18,80.379997,74.690002,76.889999,76.889999,604200
2016-01-26,77.360001,78.410004,70.0,73.66999799999999,73.66999799999999,592600
2016-01-27,73.650002,75.209999,64.16999799999999,64.83000200000001,64.83000200000001,1201300
2016-01-28,65.879997,66.709999,58.470001,61.07,61.07,994400
2016-01-29,60.82,63.779999,54.0,56.150002,56.150002,1552400
2016-02-01,56.57,62.330002,54.855,62.009997999999996,62.009997999999996,957400
2016-02-02,60.810001,63.25,59.419998,60.779999,60.779999,1124300
2016-02-03,60.959998999999996,61.110001000000004,51.52,58.459998999999996,58.459998999999996,1167500
2016-02-04,57.889998999999996,59.341999,52.02,54.259997999999996,54.259997999999996,1255400
2016-02-05,54.150002,56.154999,53.110001000000004,53.849998,53.849998,674900
2016-02-08,52.279999,53.849998,49.23,50.720001,50.720001,884600
2016-02-09,49.700001,54.630001,49.0,51.639998999999996,51.639998999999996,1211200
2016-02-10,52.189999,56.974998,50.360001000000004,53.240002000000004,53.240002000000004,1073600
2016-02-11,51.48,54.439999,50.009997999999996,53.439999,53.439999,515400
2016-02-12,54.330002,55.18,51.049999,54.77,54.77,735800
2016-02-16,55.799999,58.900002,55.09,57.889998999999996,57.889998999999996,676400
2016-02-17,59.080002,63.459998999999996,57.5,61.5,61.5,726500
2016-02-18,61.860001000000004,63.669998,59.060001,60.52,60.52,778900
2016-02-19,60.470001,64.839996,59.09,63.27,63.27,486400
2016-02-22,64.110001,65.949997,62.389998999999996,63.720001,63.720001,673500
2016-02-23,62.740002000000004,64.190002,60.650002,60.830002,60.830002,745900
2016-02-24,60.02,62.990002000000004,58.240002000000004,62.740002000000004,62.740002000000004,496200
2016-02-25,62.700001,64.970001,60.029999,60.849998,60.849998,638300
2016-02-26,60.52,63.869999,59.110001000000004,62.299999,62.299999,589700
2016-02-29,62.560001,64.769997,60.040001000000004,60.990002000000004,60.990002000000004,866600
2016-03-01,61.630001,64.849998,59.459998999999996,64.699997,64.699997,814700
2016-03-02,64.0,70.0,63.525002,67.779999,67.779999,981000
2016-03-03,67.699997,68.650002,62.599998,63.380001,63.380001,617700
2016-03-04,64.16999799999999,65.190002,62.0,62.740002000000004,62.740002000000004,660200
2016-03-07,62.240002000000004,66.379997,60.529999,65.82,65.82,643300
2016-03-08,66.5,67.0,61.52,61.900002,61.900002,812400
2016-03-09,62.349998,62.93,57.994999,58.610001000000004,58.610001000000004,931300
2016-03-10,59.09,61.028999,53.25,54.950001,54.950001,964500
2016-03-11,56.009997999999996,60.599998,55.0,60.0,60.0,842200
2016-03-14,59.93,61.900002,58.029999,58.700001,58.700001,647900
2016-03-15,57.77,58.169998,53.59,54.73,54.73,529400
2016-03-16,54.220001,55.68,52.099998,53.43,53.43,562000
2016-03-17,53.439999,54.777,50.220001,54.279999,54.279999,679700
2016-03-18,54.630001,57.619999,51.014998999999996,56.32,56.32,1242500
2016-03-21,55.790001000000004,58.610001000000004,55.43,57.689999,57.689999,928200
2016-03-22,57.27,63.880001,57.27,62.419998,62.419998,942000
2016-03-23,62.09,63.720001,58.490002000000004,58.799999,58.799999,1023100
2016-03-24,58.400002,61.970001,56.200001,59.02,59.02,557500
2016-03-28,59.599998,60.720001,56.639998999999996,56.810001,56.810001,480100
2016-03-29,56.82,59.360001000000004,54.299999,59.130001,59.130001,556100
2016-03-30,59.889998999999996,62.199001,57.169998,57.299999,57.299999,796200
