Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,50.049999,51.189999,47.0,47.93,47.93,1005500
2016-01-05,47.970001,49.790001000000004,46.599998,48.16,48.16,433100
2016-01-06,47.119999,48.5,45.599998,45.709998999999996,45.709998999999996,406400
2016-01-07,44.68,45.25,43.169998,43.57,43.57,747500
2016-01-08,43.75,44.419998,42.310001,42.419998,42.419998,307000
2016-01-11,42.549999,42.91,37.439999,38.619999,38.619999,1024000
2016-01-12,39.080002,40.82,39.060001,40.529999,40.529999,1242100
2016-01-13,40.77,41.130001,37.18,37.470001,37.470001,1122600
2016-01-14,37.610001000000004,38.66,36.209998999999996,38.029999,38.029999,831200
2016-01-15,36.389998999999996,37.470001,35.990002000000004,37.259997999999996,37.259997999999996,627200
2016-01-19,37.779999,38.32,33.919998,34.900002,34.900002,680900
2016-01-20,34.200001,36.279999,32.330002,35.32,35.32,785700
2016-01-21,35.419998,37.360001000000004,34.650002,35.490002000000004,35.490002000000004,746400
2016-01-22,36.419998,37.880001,35.630001,36.93,36.93,729900
2016-01-25,36.720001,38.040001000000004,36.240002000000004,36.509997999999996,36.509997999999996,733500
2016-01-26,36.77,36.77,34.790001000000004,35.639998999999996,35.639998999999996,576500
2016-01-27,35.529999,36.209998999999996,33.419998,33.490002000000004,33.490002000000004,678300
2016-01-28,34.139998999999996,34.299999,31.959999,32.330002,32.330002,627100
2016-01-29,32.759997999999996,33.669998,31.33,33.029999,33.029999,1271700
2016-02-01,33.5,34.880001,32.799999,33.810001,33.810001,1461600
2016-02-02,33.240002000000004,34.330002,32.619999,33.779999,33.779999,567400
2016-02-03,33.970001,34.349998,32.009997999999996,33.529999,33.529999,528900
2016-02-04,33.279999,35.32,32.959998999999996,33.52,33.52,498800
2016-02-05,33.330002,34.279999,30.73,30.969998999999998,30.969998999999998,611000
2016-02-08,30.299999,30.299999,28.17,29.09,29.09,1036600
2016-02-09,28.549999,30.17,28.030001000000002,29.049999,29.049999,682400
2016-02-10,29.360001,30.92,29.27,30.07,30.07,651100
2016-02-11,29.309998999999998,29.84,28.27,28.959999,28.959999,1105700
2016-02-12,29.9,30.219998999999998,28.9,29.84,29.84,796200
2016-02-16,30.190001000000002,31.190001000000002,30.129998999999998,31.0,31.0,549100
2016-02-17,31.58,32.099998,30.85,31.42,31.42,978100
2016-02-18,31.25,32.27,29.049999,29.200001,29.200001,1216200
2016-02-19,29.0,29.780001000000002,28.34,29.700001,29.700001,878000
2016-02-22,30.299999,31.23,29.440001000000002,30.040001,30.040001,672200
2016-02-23,29.639999,30.450001,27.700001,28.0,28.0,1263900
2016-02-24,27.790001,29.59,27.030001000000002,28.85,28.85,1197900
2016-02-25,29.09,29.73,27.85,28.23,28.23,845700
2016-02-26,28.51,29.49,26.1,27.790001,27.790001,1131600
2016-02-29,27.75,29.120001000000002,27.75,28.17,28.17,1015100
2016-03-01,28.450001,30.26,28.17,30.200001,30.200001,726700
2016-03-02,30.27,33.279999,30.030001000000002,31.639999,31.639999,1119400
2016-03-03,31.790001,32.130001,30.5,30.75,30.75,554700
2016-03-04,30.67,31.07,29.639999,29.709999,29.709999,586000
2016-03-07,29.48,30.790001,28.799999,30.51,30.51,552100
2016-03-08,30.52,30.889999,28.77,28.950001,28.950001,571800
2016-03-09,29.24,29.59,27.67,28.99,28.99,1029000
2016-03-10,29.209999,29.290001,27.51,28.200001,28.200001,577500
2016-03-11,28.67,29.629998999999998,28.190001000000002,29.440001000000002,29.440001000000002,586100
2016-03-14,29.290001,31.1,29.290001,30.51,30.51,717700
2016-03-15,30.24,30.67,27.940001000000002,28.01,28.01,627800
2016-03-16,27.790001,28.889999,27.0,27.66,27.66,522600
2016-03-17,27.690001000000002,28.129998999999998,26.200001,27.43,27.43,818300
2016-03-18,27.559998999999998,28.639999,26.68,28.5,28.5,1251600
2016-03-21,28.459999,29.68,28.17,28.84,28.84,832000
